model,model_mode,batch,context_tokens,memory_capacity_GB,requested_bw_TBps,achieved_bw_TBps,dram_utilization,peak_compute_TFLOPS,achieved_compute_TFLOPS,compute_utilization,sram_MB,org,decode_step_ms,TPS_per_user,aggregate_TPS,weight_bytes_per_token,kv_bytes_per_token,index_bytes_per_token,total_bytes_per_token,flops_per_token,arithmetic_intensity,logic_power_W,dram_power_W,interface_power_W,total_power_W,energy_per_token_J,tokens_per_J,useful_TFLOPS_per_W,max_temperature_C,sustainable_frequency_MHz,hardware_cost_USD,fleet_utilization,cost_per_1m_output_tokens,meets_1000_tps,meets_1500_tps,meets_2000_tps,fits_capacity,feasible_capacity_mapping,simulation_method,assumption_level,reuse_model
deepseek_v4_flash,exact,1,131072,256,100,38.27,0.3827,250.0,145.01,0.58,32,hybrid,0.2947,3393.2,3393.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,124.5,367.4,76.5,636.6,0.187611,5.33,0.2278,,,25000.0,0.6,0.1265,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,39.251,0.3925,250.0,148.73,0.5949,64,hybrid,0.2873,3480.2,3480.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,127.7,376.8,78.5,652.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.1236,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,33.367,0.3337,500.0,126.43,0.2529,8,hybrid,0.338,2958.5,2958.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,108.5,320.3,66.7,555.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1438,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,41.769,0.4177,500.0,158.27,0.3165,32,hybrid,0.27,3703.5,3703.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,135.8,401.0,83.5,694.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.1166,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,42.941,0.4294,500.0,162.71,0.3254,64,hybrid,0.2626,3807.4,3807.4,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,139.7,412.2,85.9,714.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.1137,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,34.2,0.342,750.0,129.59,0.1728,8,hybrid,0.3298,3032.3,3032.3,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,111.2,328.3,68.4,568.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.1405,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,43.083,0.4308,750.0,163.25,0.2177,32,hybrid,0.2618,3820.0,3820.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,140.1,413.6,86.2,716.7,0.187611,5.33,0.2278,,,25000.0,0.6,0.1133,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,44.33,0.4433,750.0,167.97,0.224,64,hybrid,0.2544,3930.6,3930.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,144.2,425.6,88.7,737.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.1104,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,34.632,0.3463,1000.0,131.23,0.1312,8,hybrid,0.3257,3070.7,3070.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,112.6,332.5,69.3,576.1,0.187611,5.33,0.2278,,,25000.0,0.6,0.1389,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,43.771,0.4377,1000.0,165.85,0.1659,32,hybrid,0.2577,3881.0,3881.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,142.4,420.2,87.5,728.1,0.187611,5.33,0.2278,,,25000.0,0.6,0.1117,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,45.059,0.4506,1000.0,170.74,0.1707,64,hybrid,0.2503,3995.2,3995.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,146.5,432.6,90.1,749.5,0.187611,5.33,0.2278,,,25000.0,0.6,0.1087,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,35.075,0.3508,1500.0,132.91,0.0886,8,hybrid,0.3215,3110.0,3110.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,114.1,336.7,70.2,583.5,0.187611,5.33,0.2278,,,25000.0,0.6,0.1372,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,44.481,0.4448,1500.0,168.55,0.1124,32,hybrid,0.2536,3944.0,3944.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,144.7,427.0,89.0,739.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.11,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,45.812,0.4581,1500.0,173.59,0.1157,64,hybrid,0.2462,4062.0,4062.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,149.0,439.8,91.6,762.1,0.187611,5.33,0.2278,,,25000.0,0.6,0.1071,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,35.301,0.353,2000.0,133.76,0.0669,8,hybrid,0.3195,3130.0,3130.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,114.8,338.9,70.6,587.2,0.187611,5.33,0.2278,,,25000.0,0.6,0.1364,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,44.845,0.4485,2000.0,169.93,0.085,32,hybrid,0.2515,3976.2,3976.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,145.9,430.5,89.7,746.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1092,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,46.198,0.462,2000.0,175.05,0.0875,64,hybrid,0.2441,4096.2,4096.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,150.3,443.5,92.4,768.5,0.187611,5.33,0.2278,,,25000.0,0.6,0.1063,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,35.53,0.3553,3000.0,134.63,0.0449,8,hybrid,0.3174,3150.3,3150.3,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,115.6,341.1,71.1,591.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1356,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,45.215,0.4522,3000.0,171.33,0.0571,32,hybrid,0.2494,4009.0,4009.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,147.1,434.1,90.4,752.1,0.187611,5.33,0.2278,,,25000.0,0.6,0.1084,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,46.591,0.4659,3000.0,176.54,0.0588,64,hybrid,0.2421,4131.0,4131.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,151.5,447.3,93.2,775.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1055,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,35.645,0.3565,4000.0,135.07,0.0338,8,hybrid,0.3164,3160.5,3160.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,115.9,342.2,71.3,592.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.1352,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,45.402,0.454,4000.0,172.04,0.043,32,hybrid,0.2484,4025.6,4025.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,147.7,435.9,90.8,755.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.108,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,100,46.79,0.4679,4000.0,177.29,0.0443,64,hybrid,0.241,4148.7,4148.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,152.2,449.2,93.6,778.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.105,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,34.925,0.2794,250.0,132.34,0.5293,8,hybrid,0.3229,3096.6,3096.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,113.6,335.3,69.8,581.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1378,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,37.384,0.2991,250.0,141.65,0.5666,16,hybrid,0.3017,3314.7,3314.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,121.6,358.9,74.8,621.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.1293,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,41.522,0.3322,250.0,157.33,0.6293,32,hybrid,0.2716,3681.6,3681.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,135.0,398.6,83.0,690.7,0.187611,5.33,0.2278,,,25000.0,0.6,0.1173,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,43.487,0.3479,250.0,164.78,0.6591,64,hybrid,0.2593,3855.8,3855.8,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,141.4,417.5,87.0,723.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.1124,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,37.816,0.3025,500.0,143.29,0.2866,8,hybrid,0.2982,3353.0,3353.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,123.0,363.0,75.6,629.1,0.187611,5.33,0.2278,,,25000.0,0.6,0.1279,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,40.716,0.3257,500.0,154.28,0.3086,16,hybrid,0.277,3610.2,3610.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,132.4,390.9,81.4,677.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.1194,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,45.674,0.3654,500.0,173.07,0.3461,32,hybrid,0.2469,4049.7,4049.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,148.5,438.5,91.3,759.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.1074,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,48.063,0.3845,500.0,182.12,0.3642,64,hybrid,0.2347,4261.5,4261.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,156.3,461.4,96.1,799.5,0.187611,5.33,0.2278,,,25000.0,0.6,0.1025,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,38.89,0.3111,750.0,147.36,0.1965,8,hybrid,0.29,3448.2,3448.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,126.5,373.3,77.8,646.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.1246,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,41.963,0.3357,750.0,159.01,0.212,16,hybrid,0.2688,3720.7,3720.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,136.5,402.8,83.9,698.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1161,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,47.249,0.378,750.0,179.04,0.2387,32,hybrid,0.2387,4189.4,4189.4,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,153.7,453.6,94.5,786.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1041,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,49.81,0.3985,750.0,188.74,0.2517,64,hybrid,0.2264,4416.5,4416.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,162.0,478.2,99.6,828.6,0.187611,5.33,0.2278,,,25000.0,0.6,0.0992,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,39.449,0.3156,1000.0,149.48,0.1495,8,hybrid,0.2859,3497.8,3497.8,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,128.3,378.7,78.9,656.2,0.187611,5.33,0.2278,,,25000.0,0.6,0.123,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,42.616,0.3409,1000.0,161.48,0.1615,16,hybrid,0.2646,3778.6,3778.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,138.6,409.1,85.2,708.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.1145,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,48.078,0.3846,1000.0,182.18,0.1822,32,hybrid,0.2346,4262.9,4262.9,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,156.4,461.6,96.2,799.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.1025,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,50.732,0.4059,1000.0,192.23,0.1922,64,hybrid,0.2223,4498.2,4498.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,165.0,487.0,101.5,843.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.0976,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,40.026,0.3202,1500.0,151.66,0.1011,8,hybrid,0.2818,3548.9,3548.9,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,130.2,384.2,80.1,665.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.1213,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,43.289,0.3463,1500.0,164.03,0.1094,16,hybrid,0.2605,3838.3,3838.3,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,140.8,415.6,86.6,720.1,0.187611,5.33,0.2278,,,25000.0,0.6,0.1128,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,48.937,0.3915,1500.0,185.43,0.1236,32,hybrid,0.2305,4339.0,4339.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,159.2,469.8,97.9,814.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1008,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,51.689,0.4135,1500.0,195.86,0.1306,64,hybrid,0.2182,4583.1,4583.1,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,168.1,496.2,103.4,859.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.0959,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,40.32,0.3226,2000.0,152.78,0.0764,8,hybrid,0.2797,3575.0,3575.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,131.1,387.1,80.6,670.7,0.187611,5.33,0.2278,,,25000.0,0.6,0.1205,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,43.634,0.3491,2000.0,165.34,0.0827,16,hybrid,0.2585,3868.8,3868.8,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,141.9,418.9,87.3,725.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.112,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,49.378,0.395,2000.0,187.1,0.0935,32,hybrid,0.2284,4378.1,4378.1,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,160.6,474.0,98.8,821.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.1,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,52.181,0.4174,2000.0,197.72,0.0989,64,hybrid,0.2161,4626.7,4626.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,169.7,500.9,104.4,868.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.0951,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,40.619,0.325,3000.0,153.91,0.0513,8,hybrid,0.2777,3601.5,3601.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,132.1,389.9,81.2,675.7,0.187611,5.33,0.2278,,,25000.0,0.6,0.1197,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,43.984,0.3519,3000.0,166.66,0.0556,16,hybrid,0.2564,3899.9,3899.9,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,143.1,422.2,88.0,731.7,0.187611,5.33,0.2278,,,25000.0,0.6,0.1112,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,49.826,0.3986,3000.0,188.8,0.0629,32,hybrid,0.2264,4417.9,4417.9,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,162.1,478.3,99.7,828.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.0992,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,52.683,0.4215,3000.0,199.62,0.0665,64,hybrid,0.2141,4671.2,4671.2,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,171.3,505.8,105.4,876.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.0943,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,40.77,0.3262,4000.0,154.48,0.0386,8,hybrid,0.2766,3614.9,3614.9,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,132.6,391.4,81.5,678.2,0.187611,5.33,0.2278,,,25000.0,0.6,0.1193,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,44.161,0.3533,4000.0,167.33,0.0418,16,hybrid,0.2554,3915.6,3915.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,143.6,423.9,88.3,734.6,0.187611,5.33,0.2278,,,25000.0,0.6,0.1108,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,50.054,0.4004,4000.0,189.66,0.0474,32,hybrid,0.2253,4438.1,4438.1,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,162.8,480.5,100.1,832.6,0.187611,5.33,0.2278,,,25000.0,0.6,0.0988,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,125,52.937,0.4235,4000.0,200.59,0.0501,64,hybrid,0.2131,4693.7,4693.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,172.2,508.2,105.9,880.6,0.187611,5.33,0.2278,,,25000.0,0.6,0.0939,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,38.116,0.2541,250.0,144.43,0.5777,8,hybrid,0.2959,3379.6,3379.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,124.0,365.9,76.2,634.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.127,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,40.36,0.2691,250.0,152.93,0.6117,16,hybrid,0.2794,3578.5,3578.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,131.3,387.5,80.7,671.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.1204,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,44.143,0.2943,250.0,167.26,0.6691,32,hybrid,0.2555,3914.0,3914.0,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,143.6,423.8,88.3,734.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.1108,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,45.308,0.3021,250.0,171.68,0.6867,64,hybrid,0.2489,4017.3,4017.3,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,147.4,435.0,90.6,753.7,0.187611,5.33,0.2278,,,25000.0,0.6,0.1082,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,41.586,0.2772,500.0,157.58,0.3152,8,hybrid,0.2712,3687.3,3687.3,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,135.3,399.2,83.2,691.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.1171,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,44.272,0.2951,500.0,167.75,0.3355,16,hybrid,0.2548,3925.4,3925.4,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,144.0,425.0,88.5,736.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.1105,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,48.866,0.3258,500.0,185.16,0.3703,32,hybrid,0.2308,4332.7,4332.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,158.9,469.1,97.7,812.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.101,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,52.215,0.3481,500.0,197.85,0.3957,64,hybrid,0.216,4629.7,4629.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,169.8,501.3,104.4,868.6,0.187611,5.33,0.2278,,,25000.0,0.6,0.095,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,42.888,0.2859,750.0,162.51,0.2167,8,hybrid,0.263,3802.7,3802.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,139.5,411.7,85.8,713.4,0.187611,5.33,0.2278,,,25000.0,0.6,0.1138,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,45.75,0.305,750.0,173.35,0.2311,16,hybrid,0.2465,4056.4,4056.4,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,148.8,439.2,91.5,761.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1072,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,50.673,0.3378,750.0,192.01,0.256,32,hybrid,0.2226,4492.9,4492.9,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,164.8,486.5,101.3,842.9,0.187611,5.33,0.2278,,,25000.0,0.6,0.0977,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,54.284,0.3619,750.0,205.69,0.2743,64,hybrid,0.2078,4813.1,4813.1,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,176.6,521.1,108.6,903.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.0917,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,43.57,0.2905,1000.0,165.09,0.1651,8,hybrid,0.2589,3863.1,3863.1,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,141.7,418.3,87.1,724.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.1122,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,46.526,0.3102,1000.0,176.3,0.1763,16,hybrid,0.2424,4125.3,4125.3,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,151.3,446.7,93.1,774.0,0.187611,5.33,0.2278,,,25000.0,0.6,0.1056,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,51.627,0.3442,1000.0,195.62,0.1956,32,hybrid,0.2185,4577.6,4577.6,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,167.9,495.6,103.3,858.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.096,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,55.381,0.3692,1000.0,209.85,0.2098,64,hybrid,0.2036,4910.4,4910.4,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,180.1,531.7,110.8,921.2,0.187611,5.33,0.2278,,,25000.0,0.6,0.0901,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,44.274,0.2952,1500.0,167.76,0.1118,8,hybrid,0.2547,3925.5,3925.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,144.0,425.0,88.5,736.5,0.187611,5.33,0.2278,,,25000.0,0.6,0.1105,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,47.33,0.3155,1500.0,179.34,0.1196,16,hybrid,0.2383,4196.5,4196.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,153.9,454.4,94.7,787.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.1039,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,52.619,0.3508,1500.0,199.38,0.1329,32,hybrid,0.2143,4665.5,4665.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,171.1,505.1,105.2,875.3,0.187611,5.33,0.2278,,,25000.0,0.6,0.0944,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,56.523,0.3768,1500.0,214.18,0.1428,64,hybrid,0.1995,5011.7,5011.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,183.8,542.6,113.0,940.2,0.187611,5.33,0.2278,,,25000.0,0.6,0.0885,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,44.634,0.2976,2000.0,169.13,0.0846,8,hybrid,0.2527,3957.5,3957.5,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,145.2,428.5,89.3,742.5,0.187611,5.33,0.2278,,,25000.0,0.6,0.1097,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,47.742,0.3183,2000.0,180.9,0.0905,16,hybrid,0.2362,4233.1,4233.1,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,155.3,458.3,95.5,794.2,0.187611,5.33,0.2278,,,25000.0,0.6,0.1031,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,1,131072,256,150,53.129,0.3542,2000.0,201.31,0.1007,32,hybrid,0.2123,4710.7,4710.7,11278142863.0,172224.0,0.0,11278315087.0,42735325168.0,3.789,172.8,510.0,106.3,883.8,0.187611,5.33,0.2278,,,25000.0,0.6,0.0935,True,True,True,True,True,analytical,assumed_defaults,statistical
