model,model_mode,batch,context_tokens,memory_capacity_GB,requested_bw_TBps,achieved_bw_TBps,dram_utilization,peak_compute_TFLOPS,achieved_compute_TFLOPS,compute_utilization,sram_MB,org,decode_step_ms,TPS_per_user,aggregate_TPS,weight_bytes_per_token,kv_bytes_per_token,index_bytes_per_token,total_bytes_per_token,flops_per_token,arithmetic_intensity,logic_power_W,dram_power_W,interface_power_W,total_power_W,energy_per_token_J,tokens_per_J,useful_TFLOPS_per_W,max_temperature_C,sustainable_frequency_MHz,hardware_cost_USD,fleet_utilization,cost_per_1m_output_tokens,meets_1000_tps,meets_1500_tps,meets_2000_tps,fits_capacity,feasible_capacity_mapping,simulation_method,assumption_level,reuse_model
deepseek_v4_flash,exact,2,131072,256,100,36.54,0.3654,1000.0,212.24,0.2122,8,hybrid,0.4027,2483.2,4966.4,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,133.1,350.8,73.1,623.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.0863,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,46.82,0.4682,1000.0,271.96,0.272,32,hybrid,0.3143,3181.9,6363.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,170.6,449.5,93.6,799.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0686,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,48.292,0.4829,1000.0,280.51,0.2805,64,hybrid,0.3047,3281.9,6563.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,175.9,463.6,96.6,824.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0667,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,37.302,0.373,1500.0,216.67,0.1444,8,hybrid,0.3945,2535.0,5070.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,135.9,358.1,74.6,636.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.0847,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,48.08,0.4808,1500.0,279.27,0.1862,32,hybrid,0.3061,3267.4,6534.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,175.1,461.6,96.2,820.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.067,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,49.633,0.4963,1500.0,288.29,0.1922,64,hybrid,0.2965,3373.0,6746.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,180.8,476.5,99.3,847.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0651,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,37.695,0.377,2000.0,218.95,0.1095,8,hybrid,0.3904,2561.7,5123.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,137.3,361.9,75.4,643.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.0838,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,48.735,0.4873,2000.0,283.08,0.1415,32,hybrid,0.3019,3312.0,6623.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,177.5,467.9,97.5,832.0,0.125603,7.96,0.3402,,,25000.0,0.6,0.0662,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,50.332,0.5033,2000.0,292.35,0.1462,64,hybrid,0.2924,3420.5,6841.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,183.3,483.2,100.7,859.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0643,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,38.097,0.381,3000.0,221.29,0.0738,8,hybrid,0.3862,2589.0,5178.1,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,138.8,365.7,76.2,650.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.083,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,49.408,0.4941,3000.0,286.99,0.0957,32,hybrid,0.2978,3357.7,6715.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,180.0,474.3,98.8,843.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.0653,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,51.05,0.5105,3000.0,296.53,0.0988,64,hybrid,0.2882,3469.3,6938.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,186.0,490.1,102.1,871.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.0634,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,38.301,0.383,4000.0,222.47,0.0556,8,hybrid,0.3842,2602.9,5205.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,139.5,367.7,76.6,653.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0826,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,49.752,0.4975,4000.0,288.98,0.0722,32,hybrid,0.2958,3381.1,6762.2,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,181.2,477.6,99.5,849.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0649,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,100,51.417,0.5142,4000.0,298.66,0.0747,64,hybrid,0.2862,3494.3,6988.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,187.3,493.6,102.8,877.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.063,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,33.454,0.2676,250.0,194.32,0.7773,8,hybrid,0.4398,2273.5,4547.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,121.9,321.2,66.9,571.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0937,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,34.76,0.2781,250.0,201.91,0.8076,16,hybrid,0.4233,2362.3,4724.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,126.6,333.7,69.5,593.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0904,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,36.794,0.2943,250.0,213.72,0.8549,32,hybrid,0.3999,2500.5,5000.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,134.0,353.2,73.6,628.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0858,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,39.168,0.3133,500.0,227.51,0.455,8,hybrid,0.3757,2661.8,5323.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,142.7,376.0,78.3,668.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0809,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,42.277,0.3382,500.0,245.57,0.4911,16,hybrid,0.3481,2873.1,5746.2,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,154.0,405.9,84.6,721.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0754,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,47.628,0.381,500.0,276.65,0.5533,32,hybrid,0.309,3236.8,6473.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,173.5,457.2,95.3,813.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0676,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,50.222,0.4018,500.0,291.72,0.5834,64,hybrid,0.293,3413.1,6826.1,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,182.9,482.1,100.4,857.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0644,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,40.963,0.3277,750.0,237.94,0.3172,8,hybrid,0.3592,2783.8,5567.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,149.2,393.2,81.9,699.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0776,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,44.376,0.355,750.0,257.76,0.3437,16,hybrid,0.3316,3015.8,6031.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,161.6,426.0,88.8,757.6,0.125603,7.96,0.3402,,,25000.0,0.6,0.0721,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,50.309,0.4025,750.0,292.22,0.3896,32,hybrid,0.2925,3418.9,6837.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,183.3,483.0,100.6,858.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0643,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,53.212,0.4257,750.0,309.08,0.4121,64,hybrid,0.2765,3616.2,7232.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,193.8,510.8,106.4,908.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0611,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,41.924,0.3354,1000.0,243.52,0.2435,8,hybrid,0.351,2849.1,5698.2,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,152.7,402.5,83.8,715.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.076,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,45.506,0.364,1000.0,264.32,0.2643,16,hybrid,0.3234,3092.5,6185.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,165.8,436.9,91.0,776.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0704,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,51.765,0.4141,1000.0,300.68,0.3007,32,hybrid,0.2843,3517.9,7035.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,188.6,496.9,103.5,883.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0626,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,54.844,0.4388,1000.0,318.56,0.3186,64,hybrid,0.2683,3727.2,7454.3,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,199.8,526.5,109.7,936.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0594,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,42.931,0.3434,1500.0,249.36,0.1662,8,hybrid,0.3428,2917.5,5835.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,156.4,412.1,85.9,732.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0743,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,46.694,0.3736,1500.0,271.22,0.1808,16,hybrid,0.3151,3173.3,6346.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,170.1,448.3,93.4,797.2,0.125603,7.96,0.3402,,,25000.0,0.6,0.0688,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,53.309,0.4265,1500.0,309.64,0.2064,32,hybrid,0.276,3622.8,7245.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,194.2,511.8,106.6,910.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.061,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,56.58,0.4526,1500.0,328.65,0.2191,64,hybrid,0.2601,3845.1,7690.3,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,206.1,543.2,113.2,965.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0578,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,43.452,0.3476,2000.0,252.39,0.1262,8,hybrid,0.3386,2953.0,5906.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,158.3,417.1,86.9,741.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.0735,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,47.312,0.3785,2000.0,274.81,0.1374,16,hybrid,0.311,3215.3,6430.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,172.3,454.2,94.6,807.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.068,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,54.116,0.4329,2000.0,314.33,0.1572,32,hybrid,0.2719,3677.6,7355.3,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,197.1,519.5,108.2,923.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.0602,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,57.49,0.4599,2000.0,333.93,0.167,64,hybrid,0.256,3907.0,7813.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,209.4,551.9,115.0,981.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.057,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,43.987,0.3519,3000.0,255.5,0.0852,8,hybrid,0.3345,2989.3,5978.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,160.2,422.3,88.0,750.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0727,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,47.946,0.3836,3000.0,278.5,0.0928,16,hybrid,0.3069,3258.4,6516.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,174.7,460.3,95.9,818.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.0672,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,54.947,0.4396,3000.0,319.16,0.1064,32,hybrid,0.2678,3734.2,7468.3,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,200.2,527.5,109.9,938.0,0.125603,7.96,0.3402,,,25000.0,0.6,0.0593,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,58.429,0.4674,3000.0,339.39,0.1131,64,hybrid,0.2518,3970.8,7941.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,212.8,560.9,116.9,997.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.0562,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,44.259,0.3541,4000.0,257.08,0.0643,8,hybrid,0.3325,3007.8,6015.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,161.2,424.9,88.5,755.6,0.125603,7.96,0.3402,,,25000.0,0.6,0.0723,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,48.27,0.3862,4000.0,280.38,0.0701,16,hybrid,0.3048,3280.4,6560.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,175.8,463.4,96.5,824.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0667,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,55.373,0.443,4000.0,321.63,0.0804,32,hybrid,0.2657,3763.1,7526.1,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,201.7,531.6,110.7,945.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0589,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,125,58.911,0.4713,4000.0,342.18,0.0855,64,hybrid,0.2498,4003.5,8007.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,214.6,565.5,117.8,1005.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0557,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,35.134,0.2342,250.0,204.08,0.8163,8,hybrid,0.4188,2387.7,4775.4,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,128.0,337.3,70.3,599.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.0895,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,36.242,0.2416,250.0,210.51,0.842,16,hybrid,0.406,2463.0,4925.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,132.0,347.9,72.5,618.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.087,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,37.967,0.2531,250.0,220.53,0.8821,32,hybrid,0.3876,2580.2,5160.4,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,138.3,364.5,75.9,648.2,0.125603,7.96,0.3402,,,25000.0,0.6,0.0833,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,38.724,0.2582,250.0,224.93,0.8997,64,hybrid,0.38,2631.6,5263.2,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,141.1,371.7,77.4,661.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0818,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,43.213,0.2881,500.0,251.0,0.502,8,hybrid,0.3405,2936.7,5873.4,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,157.4,414.8,86.4,737.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0739,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,46.109,0.3074,500.0,267.83,0.5357,16,hybrid,0.3191,3133.6,6267.1,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,168.0,442.7,92.2,787.2,0.125603,7.96,0.3402,,,25000.0,0.6,0.0696,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,51.097,0.3406,500.0,296.79,0.5936,32,hybrid,0.288,3472.5,6944.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,186.1,490.5,102.2,872.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0634,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,53.856,0.359,500.0,312.82,0.6256,64,hybrid,0.2732,3660.0,7320.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,196.2,517.0,107.7,919.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0604,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,45.408,0.3027,750.0,263.75,0.3517,8,hybrid,0.3241,3085.9,6171.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,165.4,435.9,90.8,775.2,0.125603,7.96,0.3402,,,25000.0,0.6,0.0706,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,48.617,0.3241,750.0,282.39,0.3765,16,hybrid,0.3027,3304.0,6608.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,177.1,466.7,97.2,830.0,0.125603,7.96,0.3402,,,25000.0,0.6,0.0663,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,54.194,0.3613,750.0,314.79,0.4197,32,hybrid,0.2715,3683.0,7366.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,197.4,520.3,108.4,925.2,0.125603,7.96,0.3402,,,25000.0,0.6,0.0601,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,58.331,0.3889,750.0,338.82,0.4518,64,hybrid,0.2523,3964.1,7928.2,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,212.5,560.0,116.7,995.8,0.125603,7.96,0.3402,,,25000.0,0.6,0.0562,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,46.591,0.3106,1000.0,270.62,0.2706,8,hybrid,0.3158,3166.3,6332.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,169.7,447.3,93.2,795.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0689,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,49.976,0.3332,1000.0,290.29,0.2903,16,hybrid,0.2944,3396.3,6792.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,182.0,479.8,100.0,853.2,0.125603,7.96,0.3402,,,25000.0,0.6,0.0647,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,55.889,0.3726,1000.0,324.63,0.3246,32,hybrid,0.2633,3798.1,7596.3,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,203.6,536.5,111.8,954.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0584,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,60.298,0.402,1000.0,350.24,0.3502,64,hybrid,0.244,4097.8,8195.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,219.6,578.9,120.6,1029.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.0546,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,47.838,0.3189,1500.0,277.87,0.1852,8,hybrid,0.3076,3251.0,6502.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,174.3,459.2,95.7,816.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0673,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,51.414,0.3428,1500.0,298.64,0.1991,16,hybrid,0.2862,3494.0,6988.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,187.3,493.6,102.8,877.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.063,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,57.692,0.3846,1500.0,335.1,0.2234,32,hybrid,0.2551,3920.7,7841.4,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,210.2,553.8,115.4,984.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0568,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,62.403,0.416,1500.0,362.47,0.2416,64,hybrid,0.2358,4240.9,8481.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,227.3,599.1,124.8,1065.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0529,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,48.486,0.3232,2000.0,281.63,0.1408,8,hybrid,0.3035,3295.1,6590.2,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,176.6,465.5,97.0,827.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0665,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,52.164,0.3478,2000.0,302.99,0.1515,16,hybrid,0.2821,3545.0,7090.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,190.0,500.8,104.3,890.5,0.125603,7.96,0.3402,,,25000.0,0.6,0.0622,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,58.638,0.3909,2000.0,340.6,0.1703,32,hybrid,0.2509,3985.0,7970.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,213.6,562.9,117.3,1001.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.056,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,63.512,0.4234,2000.0,368.91,0.1845,64,hybrid,0.2317,4316.2,8632.4,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,231.4,609.7,127.0,1084.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0521,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,49.153,0.3277,3000.0,285.5,0.0952,8,hybrid,0.2994,3340.4,6680.8,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,179.0,471.9,98.3,839.1,0.125603,7.96,0.3402,,,25000.0,0.6,0.0657,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,52.936,0.3529,3000.0,307.48,0.1025,16,hybrid,0.278,3597.5,7194.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,192.8,508.2,105.9,903.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0614,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,59.616,0.3974,3000.0,346.28,0.1154,32,hybrid,0.2468,4051.4,8102.9,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,217.2,572.3,119.2,1017.7,0.125603,7.96,0.3402,,,25000.0,0.6,0.0551,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,64.66,0.4311,3000.0,375.58,0.1252,64,hybrid,0.2276,4394.2,8788.5,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,235.5,620.7,129.3,1103.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0513,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,49.493,0.33,4000.0,287.48,0.0719,8,hybrid,0.2973,3363.5,6727.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,180.3,475.1,99.0,844.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0652,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,53.331,0.3555,4000.0,309.77,0.0774,16,hybrid,0.2759,3624.3,7248.6,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,194.3,512.0,106.7,910.4,0.125603,7.96,0.3402,,,25000.0,0.6,0.061,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,60.117,0.4008,4000.0,349.19,0.0873,32,hybrid,0.2448,4085.5,8171.0,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,219.0,577.1,120.2,1026.3,0.125603,7.96,0.3402,,,25000.0,0.6,0.0547,True,True,True,True,True,analytical,assumed_defaults,statistical
deepseek_v4_flash,exact,2,131072,256,150,65.25,0.435,4000.0,379.01,0.0948,64,hybrid,0.2255,4434.3,8868.7,7357203855.0,172224.0,0.0,7357376079.0,42735325168.0,5.809,237.7,626.4,130.5,1113.9,0.125603,7.96,0.3402,,,25000.0,0.6,0.0509,True,True,True,True,True,analytical,assumed_defaults,statistical
